Local Win?
6520,0.0
5120,1.0
2066,0.0
6203,0.0
15,0.0
3317,0.0
9035,1.0
6978,1.0
9439,1.0
6753,0.0
3162,0.0
5018,1.0
10230,0.0
3259,0.0
8155,0.0
8293,1.0
1917,1.0
10585,1.0
5577,1.0
10265,1.0
3680,1.0
3621,0.0
250,1.0
8384,0.0
6975,1.0
2850,0.0
6027,0.0
911,0.0
9657,1.0
8371,1.0
199,0.0
3556,1.0
3661,0.0
9868,1.0
9282,1.0
10441,1.0
4443,1.0
9717,0.0
8403,0.0
10504,0.0
6341,0.0
2797,0.0
5021,0.0
5297,0.0
4175,1.0
6833,0.0
3978,0.0
5503,1.0
5071,0.0
8064,0.0
5630,0.0
2579,0.0
7838,1.0
7069,0.0
2568,1.0
10558,0.0
2892,0.0
9097,1.0
3468,1.0
1052,0.0
3049,1.0
6544,1.0
9022,0.0
4624,0.0
3820,1.0
10048,0.0
8775,1.0
8492,1.0
6234,0.0
2231,1.0
10008,0.0
7269,0.0
4943,0.0
5180,1.0
8085,1.0
9911,0.0
9994,0.0
10243,1.0
3895,0.0
7575,0.0
6553,0.0
6418,0.0
1038,1.0
485,1.0
4859,0.0
8520,1.0
2658,1.0
760,0.0
9271,0.0
5384,1.0
6568,1.0
3940,1.0
7886,1.0
5220,1.0
1275,1.0
5760,0.0
6719,1.0
4163,1.0
817,0.0
242,0.0
4495,0.0
3998,0.0
9382,0.0
6405,0.0
7730,0.0
1700,1.0
2488,1.0
4396,0.0
5326,1.0
8345,0.0
3385,0.0
5380,0.0
4060,0.0
4416,1.0
6562,1.0
670,0.0
9917,0.0
4322,0.0
2168,1.0
2079,1.0
246,0.0
2134,0.0
7267,1.0
4697,1.0
7947,1.0
483,1.0
8281,0.0
4720,1.0
293,1.0
8995,1.0
8047,1.0
80,1.0
9524,1.0
9923,1.0
6265,0.0
7117,0.0
435,0.0
8076,0.0
8195,1.0
7744,1.0
2026,1.0
6305,0.0
7617,0.0
10293,0.0
9905,1.0
7080,1.0
5785,0.0
2230,1.0
988,0.0
433,0.0
5024,1.0
2067,0.0
9848,0.0
3394,1.0
2009,0.0
1674,0.0
3180,0.0
8407,0.0
8653,1.0
10452,0.0
4931,1.0
9593,0.0
8788,0.0
1130,0.0
6069,0.0
2987,1.0
5593,0.0
5098,0.0
4748,0.0
1174,0.0
7379,0.0
7716,0.0
731,0.0
5931,0.0
581,1.0
4959,1.0
2377,1.0
6661,1.0
7045,0.0
2756,1.0
1544,1.0
10095,1.0
3629,1.0
5735,1.0
9860,0.0
2362,1.0
8496,1.0
4292,1.0
10303,0.0
10094,1.0
3576,0.0
5647,0.0
8394,1.0
1583,1.0
4160,1.0
3829,1.0
3201,0.0
5315,1.0
7297,1.0
6330,1.0
6282,1.0
8734,0.0
3371,0.0
3223,1.0
9702,1.0
6039,1.0
3094,0.0
289,1.0
8226,1.0
8221,1.0
7883,1.0
4018,0.0
626,1.0
7768,0.0
8404,1.0
5980,1.0
5610,1.0
2886,0.0
7075,0.0
10497,0.0
3170,1.0
1473,1.0
1691,1.0
9842,1.0
9226,0.0
7281,1.0
5794,0.0
7539,1.0
1574,0.0
7417,0.0
1807,1.0
506,0.0
3087,1.0
3920,0.0
6660,0.0
7322,0.0
135,0.0
3696,1.0
7597,1.0
1235,0.0
3877,1.0
5516,0.0
338,1.0
6946,1.0
7731,1.0
7243,0.0
6022,0.0
8996,0.0
4388,1.0
9125,1.0
7418,1.0
6567,1.0
2020,0.0
826,0.0
5849,0.0
8825,1.0
7152,1.0
6469,0.0
5237,0.0
3331,1.0
6535,1.0
864,0.0
4243,0.0
8084,0.0
6483,0.0
451,1.0
2459,1.0
3808,1.0
3993,0.0
8251,1.0
1758,1.0
9293,0.0
3107,1.0
5821,1.0
819,1.0
510,0.0
7397,1.0
7082,1.0
5124,1.0
6977,1.0
353,0.0
2502,0.0
2243,0.0
9935,1.0
5140,1.0
6223,1.0
9738,1.0
1249,0.0
4655,1.0
527,1.0
8580,1.0
8213,1.0
8165,0.0
2112,0.0
6476,1.0
578,1.0
1303,0.0
7620,0.0
318,0.0
1070,0.0
6346,0.0
5555,1.0
415,1.0
10369,1.0
9317,1.0
8636,1.0
6295,1.0
7763,0.0
5425,0.0
6107,0.0
9429,0.0
1890,1.0
1344,1.0
4952,1.0
6367,0.0
6273,1.0
7827,1.0
9261,0.0
24,1.0
5072,1.0
4589,1.0
3903,1.0
5250,1.0
10481,0.0
2405,0.0
6321,1.0
9826,0.0
6866,1.0
5001,1.0
9899,1.0
2572,0.0
4963,1.0
511,1.0
5945,1.0
9215,0.0
8882,0.0
7710,1.0
9920,1.0
6382,1.0
10500,1.0
6099,0.0
6372,0.0
1270,0.0
4486,1.0
788,1.0
899,0.0
8308,1.0
4509,0.0
2814,0.0
9270,0.0
137,0.0
1895,0.0
10336,1.0
5305,1.0
5468,1.0
8002,1.0
2758,0.0
3177,1.0
2848,1.0
1198,1.0
5142,0.0
505,1.0
8435,1.0
340,1.0
6139,1.0
1243,0.0
550,1.0
10382,1.0
2309,1.0
6447,0.0
7982,1.0
8292,1.0
2911,1.0
7426,1.0
7691,1.0
1771,0.0
3535,0.0
3841,1.0
8946,0.0
7565,1.0
9026,1.0
10013,1.0
266,1.0
6601,0.0
2289,1.0
5502,0.0
4023,1.0
4366,0.0
2695,0.0
8154,0.0
6498,1.0
3810,1.0
5051,1.0
6270,0.0
10509,1.0
3072,1.0
313,1.0
10028,1.0
6862,0.0
1591,1.0
3273,1.0
9552,0.0
7211,1.0
8795,0.0
5894,0.0
606,1.0
6053,1.0
5046,1.0
4630,1.0
9291,0.0
2292,0.0
3614,0.0
117,0.0
3881,0.0
7824,1.0
3503,1.0
4459,0.0
1683,1.0
4458,0.0
7977,1.0
9146,1.0
9189,1.0
9540,0.0
4385,1.0
3764,1.0
5200,1.0
3287,0.0
9307,1.0
3498,1.0
10572,1.0
9008,0.0
1522,1.0
1308,1.0
4047,0.0
5515,0.0
8663,1.0
8401,1.0
1084,0.0
3345,1.0
4329,0.0
1332,0.0
5295,1.0
7991,0.0
3957,1.0
9708,0.0
9829,1.0
5174,1.0
1507,1.0
9046,0.0
8334,0.0
6199,0.0
3505,1.0
5693,0.0
3374,1.0
4552,0.0
10046,0.0
1717,0.0
6378,1.0
979,1.0
5919,1.0
8658,0.0
1715,1.0
2547,1.0
6061,0.0
3717,1.0
8799,1.0
2573,1.0
1409,0.0
6992,1.0
8894,0.0
436,0.0
3522,0.0
10154,0.0
2226,1.0
7561,1.0
9284,1.0
2321,0.0
10021,1.0
3546,0.0
3774,0.0
5886,1.0
4129,0.0
6159,1.0
7116,1.0
1885,1.0
8948,0.0
9101,1.0
696,1.0
7473,1.0
10350,1.0
6777,1.0
6309,0.0
4104,0.0
2215,1.0
6230,0.0
9172,1.0
9410,0.0
8396,0.0
292,0.0
3775,1.0
8352,1.0
5848,0.0
4302,1.0
1653,0.0
1178,0.0
4980,1.0
2959,0.0
9456,1.0
8642,1.0
637,1.0
6389,0.0
1860,1.0
5824,0.0
6041,0.0
678,1.0
7179,1.0
4660,1.0
1140,0.0
7429,0.0
668,0.0
5675,1.0
6995,1.0
6581,0.0
3796,1.0
6700,1.0
8451,1.0
3215,1.0
1114,1.0
2638,1.0
7178,0.0
5597,0.0
8280,1.0
9374,1.0
4771,1.0
46,1.0
8924,0.0
6155,0.0
9980,1.0
1385,0.0
3632,1.0
4102,0.0
9053,1.0
1392,0.0
3737,1.0
3405,1.0
6245,1.0
9423,0.0
9193,1.0
10246,1.0
3765,0.0
5047,0.0
5474,1.0
8045,1.0
4947,1.0
8298,1.0
9405,1.0
5603,0.0
9622,0.0
7501,1.0
10053,0.0
2574,0.0
1652,1.0
5101,0.0
6967,1.0
8042,0.0
5541,1.0
6086,1.0
575,1.0
8030,0.0
9254,1.0
7256,0.0
4152,0.0
7488,1.0
4282,0.0
6886,1.0
2569,1.0
2437,1.0
8223,1.0
6642,0.0
9693,0.0
2548,0.0
6085,1.0
5498,1.0
444,1.0
9358,1.0
8373,1.0
4950,0.0
7017,1.0
2660,1.0
7026,1.0
8730,1.0
9665,0.0
9617,0.0
9720,0.0
10073,0.0
9946,1.0
2666,0.0
2688,1.0
4507,0.0
6106,0.0
5243,0.0
10239,1.0
4663,0.0
3224,0.0
7333,1.0
417,1.0
5155,1.0
10260,1.0
8443,1.0
6889,0.0
4898,0.0
4918,0.0
4250,1.0
5660,1.0
7314,1.0
4311,0.0
3853,1.0
9153,1.0
1233,0.0
883,1.0
853,0.0
5914,1.0
6578,0.0
9256,0.0
2937,1.0
8503,1.0
6644,0.0
6997,1.0
10033,1.0
7556,1.0
4164,0.0
5536,1.0
1014,0.0
10002,1.0
4178,1.0
9945,1.0
2187,0.0
4954,1.0
7398,1.0
8818,0.0
8225,0.0
7583,0.0
4293,0.0
1857,1.0
8025,1.0
3958,0.0
5827,1.0
5566,1.0
1893,1.0
3146,0.0
9596,1.0
2043,1.0
6736,0.0
4666,0.0
7284,0.0
7558,1.0
8243,1.0
8631,0.0
8402,1.0
1891,0.0
8457,1.0
9458,1.0
4466,0.0
7051,0.0
5273,1.0
13,0.0
3947,1.0
8939,0.0
4614,0.0
7485,0.0
9029,1.0
9234,0.0
4785,1.0
9499,0.0
7903,1.0
2779,1.0
5917,1.0
8417,1.0
3206,1.0
1203,1.0
8043,1.0
3285,0.0
4357,1.0
10201,0.0
9463,1.0
1566,0.0
2777,0.0
712,1.0
10519,0.0
2307,1.0
2790,1.0
3202,1.0
9806,0.0
7121,0.0
321,0.0
7535,1.0
29,1.0
1844,0.0
9712,0.0
7147,0.0
1798,0.0
2969,1.0
8813,1.0
7266,0.0
6268,1.0
3525,1.0
8518,1.0
5225,0.0
7072,1.0
449,1.0
7374,0.0
6673,0.0
10306,1.0
4807,0.0
8514,0.0
10292,0.0
1183,1.0
223,1.0
1360,0.0
10591,0.0
5883,1.0
2173,0.0
2296,0.0
8423,1.0
5763,1.0
3908,1.0
2656,0.0
816,1.0
4651,0.0
5984,0.0
1659,0.0
1104,0.0
9352,0.0
3286,0.0
9562,0.0
8351,0.0
8419,0.0
8479,1.0
4254,1.0
8927,0.0
9038,0.0
2879,1.0
2917,0.0
8406,1.0
10222,0.0
6032,0.0
594,1.0
7408,0.0
4258,0.0
9462,1.0
1079,0.0
6215,0.0
2739,0.0
5240,1.0
10573,1.0
1460,0.0
9940,1.0
2019,1.0
2202,0.0
8694,1.0
7083,1.0
3928,0.0
8957,1.0
2504,0.0
2842,1.0
7307,0.0
8377,1.0
7738,1.0
1155,1.0
8350,0.0
8976,1.0
5538,1.0
1035,1.0
3695,0.0
1712,1.0
2534,0.0
7844,0.0
4333,1.0
6163,0.0
1769,0.0
994,1.0
6756,0.0
5755,1.0
2184,1.0
1732,1.0
1464,0.0
4087,1.0
8139,0.0
8990,0.0
4008,1.0
5394,1.0
6495,1.0
5979,1.0
40,0.0
6222,1.0
5777,0.0
273,1.0
2720,0.0
4923,0.0
1862,1.0
2349,1.0
1618,1.0
10164,1.0
1607,1.0
4150,0.0
6608,1.0
8742,0.0
2783,1.0
618,1.0
1947,1.0
4961,0.0
5296,0.0
3218,1.0
3694,1.0
3932,0.0
9652,0.0
3195,1.0
3021,1.0
904,1.0
7887,1.0
6235,1.0
9188,0.0
10360,0.0
1523,1.0
4082,1.0
3514,1.0
7446,1.0
5110,0.0
7382,0.0
3534,1.0
6793,1.0
3305,1.0
10262,0.0
6533,1.0
3875,1.0
592,1.0
912,1.0
9982,1.0
5375,1.0
3482,0.0
10542,0.0
7506,0.0
10042,1.0
1802,0.0
4937,0.0
3230,1.0
351,1.0
6323,0.0
7615,0.0
6696,0.0
6252,0.0
8877,1.0
2355,1.0
9028,1.0
9016,1.0
5359,0.0
1026,0.0
9641,0.0
7194,0.0
5301,1.0
9432,0.0
3431,0.0
4671,0.0
1028,1.0
704,0.0
7130,1.0
10070,1.0
4038,1.0
2402,0.0
4572,0.0
3519,1.0
6285,1.0
5745,1.0
10211,0.0
833,1.0
10592,0.0
8321,1.0
5248,1.0
7455,0.0
9251,1.0
3300,1.0
7563,1.0
2286,0.0
7604,0.0
8178,0.0
6748,1.0
7070,0.0
7794,1.0
5523,1.0
1086,0.0
9690,0.0
1397,1.0
9845,0.0
9067,0.0
5744,1.0
1711,1.0
3122,0.0
5388,1.0
10390,0.0
569,1.0
9089,0.0
9285,0.0
8817,0.0
5653,0.0
9614,1.0
4457,1.0
3999,0.0
744,1.0
5367,0.0
5164,0.0
1587,0.0
6002,0.0
7928,1.0
3311,1.0
6453,0.0
7253,1.0
1156,1.0
8896,0.0
4445,0.0
623,1.0
9513,1.0
9098,1.0
10566,0.0
4519,1.0
8489,0.0
6263,0.0
7282,1.0
8667,0.0
2985,0.0
6899,0.0
4220,1.0
8766,0.0
3315,0.0
7862,1.0
7434,1.0
8958,0.0
7584,1.0
7619,1.0
3560,1.0
8360,0.0
6940,0.0
1714,1.0
6742,0.0
5926,0.0
2329,1.0
1436,0.0
1904,1.0
9385,1.0
9332,1.0
237,1.0
8462,1.0
7966,1.0
7381,1.0
6705,0.0
4328,1.0
7580,0.0
412,0.0
5949,0.0
314,1.0
10584,0.0
5535,0.0
3681,0.0
4760,1.0
6078,1.0
1624,1.0
8853,1.0
3551,1.0
5891,0.0
1550,0.0
3061,0.0
5904,0.0
2749,1.0
6065,0.0
3929,1.0
4746,0.0
4430,1.0
1938,0.0
7564,0.0
1649,1.0
1010,0.0
3769,1.0
4083,1.0
4550,1.0
1007,0.0
960,1.0
3102,1.0
274,1.0
1485,1.0
1250,1.0
8122,0.0
5905,0.0
6582,0.0
6243,0.0
10148,0.0
4912,1.0
173,1.0
10450,1.0
6092,1.0
8073,1.0
5499,1.0
10492,0.0
9299,0.0
6771,1.0
4741,1.0
3276,1.0
1808,1.0
6667,1.0
7842,0.0
3571,1.0
8961,0.0
1504,0.0
2154,0.0
6849,0.0
6916,0.0
1539,0.0
4533,0.0
776,1.0
7089,1.0
9758,0.0
4207,1.0
6091,1.0
10423,0.0
2474,0.0
2647,1.0
7192,1.0
5187,1.0
6732,0.0
513,1.0
9889,1.0
10289,0.0
3608,0.0
2152,1.0
7656,1.0
3320,1.0
1718,1.0
6674,1.0
9310,1.0
2280,0.0
4074,0.0
2266,1.0
3636,1.0
4032,1.0
2104,0.0
6789,0.0
6403,0.0
8247,1.0
517,1.0
2088,0.0
10060,1.0
1439,1.0
6819,0.0
2726,1.0
9663,1.0
10072,0.0
2177,0.0
2765,1.0
2460,1.0
1668,0.0
552,1.0
2061,0.0
7998,1.0
1559,1.0
5953,1.0
6695,0.0
8113,0.0
6652,0.0
267,0.0
9833,1.0
504,1.0
7223,1.0
2768,1.0
3510,0.0
5017,0.0
7772,0.0
6090,1.0
5748,1.0
4325,0.0
6188,1.0
4597,0.0
9202,1.0
5762,0.0
4953,0.0
6976,0.0
1394,1.0
6659,1.0
8460,1.0
1462,0.0
7512,0.0
567,0.0
7787,1.0
1111,1.0
10047,1.0
9550,0.0
6785,1.0
7364,1.0
1736,1.0
8992,1.0
1569,1.0
6688,1.0
9428,0.0
7670,1.0
2293,0.0
8744,1.0
1320,1.0
6019,0.0
5983,1.0
7110,1.0
5318,1.0
8713,0.0
4247,0.0
1177,1.0
2754,1.0
5188,1.0
1540,1.0
2813,1.0
2133,1.0
974,1.0
3417,1.0
1722,1.0
7490,0.0
8295,1.0
3384,0.0
1949,1.0
6275,1.0
9227,0.0
7940,1.0
9769,1.0
9062,1.0
8145,1.0
7279,0.0
8625,1.0
4272,0.0
1246,1.0
2018,0.0
5152,0.0
6058,0.0
9794,0.0
1536,0.0
1883,0.0
8095,1.0
424,0.0
5300,1.0
7460,0.0
1312,0.0
2703,1.0
3024,1.0
10285,0.0
6626,1.0
3705,1.0
7383,1.0
7551,0.0
9166,1.0
5412,0.0
10402,1.0
8685,1.0
3862,0.0
844,0.0
5769,1.0
9404,1.0
3228,1.0
6539,0.0
75,0.0
1098,1.0
8938,0.0
1602,0.0
9383,1.0
4086,1.0
6776,1.0
7115,0.0
2549,1.0
8090,1.0
7474,1.0
3379,1.0
5528,0.0
2674,0.0
6716,1.0
4423,0.0
5520,0.0
797,0.0
243,0.0
9682,1.0
8119,1.0
5457,1.0
56,0.0
2463,0.0
7060,1.0
915,0.0
6417,1.0
6500,0.0
4588,0.0
8428,1.0
2110,1.0
2598,0.0
4969,1.0
4025,1.0
2728,1.0
2092,1.0
8559,0.0
9174,1.0
4480,0.0
1532,0.0
7277,1.0
9274,0.0
2465,0.0
6318,0.0
5802,0.0
9590,1.0
5749,1.0
6005,0.0
2218,1.0
7022,0.0
10089,1.0
773,1.0
1447,1.0
106,0.0
3618,0.0
10041,0.0
613,0.0
10443,0.0
4743,1.0
2838,0.0
7776,0.0
6665,1.0
8617,0.0
3532,1.0
6381,0.0
5985,1.0
4725,1.0
5534,1.0
4427,0.0
2967,0.0
10065,0.0
921,1.0
938,1.0
1581,1.0
1451,0.0
10010,1.0
8676,1.0
963,1.0
9700,0.0
2308,0.0
1033,0.0
3622,0.0
9968,1.0
4957,1.0
8162,0.0
172,1.0
1767,1.0
9248,0.0
9061,0.0
10085,0.0
3916,1.0
6294,0.0
7228,0.0
9066,1.0
4054,1.0
6288,0.0
4587,1.0
9078,0.0
4350,1.0
5968,0.0
2980,1.0
2489,1.0
3373,1.0
2853,1.0
1117,0.0
64,1.0
8832,1.0
305,1.0
3010,1.0
9279,1.0
4734,1.0
3633,0.0
1440,0.0
937,1.0
3037,1.0
26,0.0
1995,0.0
10439,1.0
4978,1.0
3665,1.0
492,0.0
1958,0.0
2045,1.0
6527,0.0
4468,0.0
5989,1.0
9090,1.0
17,1.0
7684,1.0
8537,1.0
5445,0.0
8941,0.0
357,0.0
4542,1.0
1809,0.0
4465,0.0
5341,0.0
1514,1.0
10254,0.0
6146,1.0
1503,0.0
7126,1.0
10217,0.0
2414,1.0
4209,0.0
8648,0.0
6681,0.0
7972,0.0
7310,1.0
3313,1.0
8309,1.0
7821,1.0
2830,0.0
3449,0.0
6770,0.0
10171,1.0
7343,1.0
14,0.0
6306,1.0
5392,1.0
4440,0.0
3090,1.0
2721,0.0
533,1.0
7216,0.0
2376,1.0
564,0.0
2142,0.0
9427,1.0
8848,0.0
2409,0.0
6492,1.0
3333,1.0
1667,0.0
2263,1.0
3995,0.0
6050,0.0
3545,0.0
268,0.0
343,1.0
5263,1.0
3516,0.0
10044,0.0
1236,1.0
9178,1.0
6782,1.0
522,0.0
6094,0.0
1869,0.0
10200,0.0
10194,0.0
8473,1.0
2575,1.0
7180,0.0
9915,1.0
2478,0.0
4286,0.0
4976,1.0
4081,0.0
9023,0.0
3060,1.0
7224,0.0
5942,1.0
3509,1.0
8701,1.0
8964,1.0
9628,1.0
6499,1.0
10241,1.0
10370,1.0
7372,1.0
8683,0.0
9893,0.0
1636,0.0
6368,0.0
4269,0.0
7191,1.0
3973,0.0
1256,1.0
5925,0.0
5176,1.0
1116,1.0
929,1.0
1561,1.0
4793,1.0
9490,1.0
4945,1.0
9263,1.0
10371,1.0
5828,0.0
10413,1.0
8046,1.0
8200,0.0
472,1.0
2448,0.0
7467,0.0
9056,0.0
6274,1.0
1276,1.0
2172,0.0
9521,0.0
8216,0.0
1742,0.0
6248,0.0
9904,1.0
8389,1.0
